src	dest	url	title	topics
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/创作ntr作品的作者是否存在厌女的心理_0191.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/小说/创作ntr作品的作者是否存在厌女的心理_0191.md	https://www.zhihu.com/question/9596450619/answer/113373223982	创作ntr作品的作者是否存在厌女的心理？	文学, 小说, 关系, 家庭, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/到底是哪些女生在搞女拳啊我作为一个普通女生感觉周围女生都很正常也没发表什么女拳观点啊_0186.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/到底是哪些女生在搞女拳啊我作为一个普通女生感觉周围女生都很正常也没发表什么女拳观点啊_0186.md	https://www.zhihu.com/question/1941864771474428913/answer/1955864519860544389	到底是哪些女生在搞女拳啊，我作为一个普通女生，感觉周围女生都很正常，也没发表什么女拳观点啊?	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/动画CLANNAD为什么被捧到这么高的高度_0176.md	D:/Docs/Obsidian/PARA/03-Resource/文化/历史/历史/动画CLANNAD为什么被捧到这么高的高度_0176.md	https://www.zhihu.com/question/2555194699/answer/115586246659	动画《CLANNAD》为什么被捧到这么高的高度?	历史, 动漫, 二次元, 关系, 家庭, 就业
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/北大国科大等名校女生上岸勤务辅警月薪6000如何看待她们的选择_0044.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/北大国科大等名校女生上岸勤务辅警月薪6000如何看待她们的选择_0044.md	https://www.zhihu.com/question/1969451609701441796/answer/1969529424694187929	北大国科大等名校女生上岸勤务辅警，月薪6000，如何看待她们的选择?	AI, 模型训练, 自学, 教育, 高校, 阅读
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/十年痘坑不做激光还有办法恢复吗_0281.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/十年痘坑不做激光还有办法恢复吗_0281.md	https://zhuanlan.zhihu.com/p/656534786	十年痘坑不做激光，还有办法恢复吗？	AI, 阅读, 书单, 自学, 知识管理, 笔记
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/卖AI模板也可以月入10万_0314.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/卖AI模板也可以月入10万_0314.md	https://zhuanlan.zhihu.com/p/627419811	卖AI模板也可以月入10万	AI, LLM, 提示工程, 模型训练, 工程, 性能
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/南京市区老小区怎么处理_0085.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/南京市区老小区怎么处理_0085.md	https://www.zhihu.com/question/517757237/answer/2908324631	南京市区老小区怎么处理?	教育, 高校, 健康, 运动, 习惯, 康复
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/南京是个怎样的城市_0294.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/南京是个怎样的城市_0294.md	https://www.zhihu.com/question/19649959/answer/3139513020	南京是个怎样的城市？	教育, 高校, 哲学, 思想, 历史, 出行
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/南京有什么好玩的地方吗人少一点的最好_0284.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/诗歌/南京有什么好玩的地方吗人少一点的最好_0284.md	https://www.zhihu.com/question/1891051714708215291/answer/1894321660934485770	南京有什么好玩的地方吗？人少一点的最好?	文学, 诗歌, 历史, 哲学, 思想, 文化现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/南京有什么有趣的好玩的地方_0293.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/南京有什么有趣的好玩的地方_0293.md	https://www.zhihu.com/question/20902752/answer/3448588015	南京有什么有趣的、好玩的地方？	工程, 基础设施, 自学, 教育, 高校, 历史
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/南京有哪些值得一去的餐馆馆子里一定要尝试的菜式有哪些_0258.md	D:/Docs/Obsidian/PARA/03-Resource/生活/健康/运动/南京有哪些值得一去的餐馆馆子里一定要尝试的菜式有哪些_0258.md	https://www.zhihu.com/question/48291455/answer/2603676870	南京有哪些值得一去的餐馆，馆子里一定要尝试的菜式有哪些？	健康, 运动, 习惯, 康复, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/南京的没落主要是由于什么造成的_0037.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/南京的没落主要是由于什么造成的_0037.md	https://www.zhihu.com/question/22508496/answer/3148340558	南京的没落主要是由于什么造成的？	工程, 基础设施, 教育, 高校, 阅读, 书单
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/博主修复哈密戈壁的为人民服务地标此前被漂移炫技者破坏这些字为何在强风沙下保存半个世纪不消失_0140.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/博主修复哈密戈壁的为人民服务地标此前被漂移炫技者破坏这些字为何在强风沙下保存半个世纪不消失_0140.md	https://www.zhihu.com/question/1960429252865425914/answer/1960984556141283267	博主修复哈密戈壁的「为人民服务」地标，此前被漂移炫技者破坏，这些字为何在强风沙下保存半个世纪不消失？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/博士生每日科研很累累到几乎没力气怎么办_0262.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/博士生每日科研很累累到几乎没力气怎么办_0262.md	https://www.zhihu.com/question/621912340/answer/1901458932209264354	博士生每日科研很累，累到几乎没力气，怎么办？	AI, 模型训练, 自学, 教育, 高校, 健康
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/印度启动为期10天的全国庆祝活动印度人真的都不知道自己输了吗_0247.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/印度启动为期10天的全国庆祝活动印度人真的都不知道自己输了吗_0247.md	https://www.zhihu.com/question/1905774556251141666/answer/1906685480944252392	印度启动为期10天的全国庆祝活动，印度人真的都不知道自己输了吗？	AI, 工程, 基础设施, 自学, 阅读, 书单
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/去琴行如何装作自己很懂吉他_0250.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/去琴行如何装作自己很懂吉他_0250.md	https://www.zhihu.com/question/380338765/answer/3506880797	去琴行如何装作自己很懂吉他？	工程, 基础设施, 教育, 高校, 动漫, 二次元
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/又有百余份涉中朝伊等国机密情报文件疑被泄露美高级官员称其是五眼联盟的噩梦如何看待此次泄密事件_0342.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/又有百余份涉中朝伊等国机密情报文件疑被泄露美高级官员称其是五眼联盟的噩梦如何看待此次泄密事件_0342.md	https://www.zhihu.com/question/594366988/answer/2974308114	又有百余份涉中朝伊等国机密情报文件疑被泄露，美高级官员称其是「五眼联盟的噩梦」，如何看待此次泄密事件？	工程, 基础设施, 历史, 哲学, 思想, 文化现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/可以给大一学医的我一句忠告吗_0302.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/可以给大一学医的我一句忠告吗_0302.md	https://www.zhihu.com/question/380846153/answer/3482498132	可以给大一学医的我一句忠告吗？	AI, 机器学习, 工程, 性能, 自学, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/向民众科普医院医生的众生相并且详细介绍学阀科研至上规培制度是如何在摧毁大家同时向张雪峰老师递原始资料_0279.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/向民众科普医院医生的众生相并且详细介绍学阀科研至上规培制度是如何在摧毁大家同时向张雪峰老师递原始资料_0279.md	https://zhuanlan.zhihu.com/p/713948300	向民众科普医院医生的众生相，并且详细介绍学阀、科研至上、规培制度是如何在摧毁大家（同时向张雪峰老师递原始资料）	AI, 模型训练, 自学, 教育, 高校, 语言
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/响尾蛇的逆袭之路凭什么_0382.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/响尾蛇的逆袭之路凭什么_0382.md	https://zhuanlan.zhihu.com/p/593699309	“响尾蛇”的逆袭之路，凭什么？！	AI, 工程, 性能, 哲学, 思想, 历史
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/哪个动漫人物的死亡最让你意难平_0056.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/哪个动漫人物的死亡最让你意难平_0056.md	https://www.zhihu.com/question/357175796/answer/1896733165390893183	哪个动漫人物的死亡最让你意难平?	工程, 基础设施, 阅读, 书单, 知识管理, 笔记
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/哪些纪录片可称神作_0196.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/哪些纪录片可称神作_0196.md	https://www.zhihu.com/question/22613022/answer/62889558027	哪些纪录片可称「神作」？	AI, 教育, 高校, 关系, 家庭, 就业
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/哪句话突然让你沉默好久_0083.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/哪句话突然让你沉默好久_0083.md	https://www.zhihu.com/question/627076341/answer/97351337393	哪句话突然让你沉默好久?	AI, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/国内哪些城市有明显异域风情有出国的错觉_0104.md	D:/Docs/Obsidian/PARA/03-Resource/文化/历史/历史/国内哪些城市有明显异域风情有出国的错觉_0104.md	https://www.zhihu.com/question/39284720/answer/1947661399078700280	国内哪些城市有明显异域风情，有出国的错觉？	历史, 出行, 旅行, 哲学, 思想, 文化现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/在字节跳动工作是怎样的_0272.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/性能/在字节跳动工作是怎样的_0272.md	https://www.zhihu.com/question/28881353/answer/3489255025	在字节跳动工作是怎样的？	工程, 性能, 健康, 运动, 就业, 情绪
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/在电视剧中侯亮平以两地分居也不是办法为理由向领导下达必须调回北京的命令那他到底有没有背景_0086.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/性能/在电视剧中侯亮平以两地分居也不是办法为理由向领导下达必须调回北京的命令那他到底有没有背景_0086.md	https://www.zhihu.com/question/1946659361452689162/answer/1963653562899883224	在电视剧中，侯亮平以“两地分居也不是办法”为理由，向领导下达必须调回北京的命令，那他到底有没有背景？	工程, 性能, 教育, 高校, 阅读, 书单
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/在科幻小说里塞教科书般的详细设计会咋样_0321.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/在科幻小说里塞教科书般的详细设计会咋样_0321.md	https://www.zhihu.com/question/493758111/answer/2237277529	在科幻小说里塞教科书般的详细设计会咋样？	自学, 教育, 高校, 阅读, 书单, 资产
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/地方财政紧张的时候是优先发公务员工资奖金还是优先还地方债_0141.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/地方财政紧张的时候是优先发公务员工资奖金还是优先还地方债_0141.md	https://www.zhihu.com/question/609771926/answer/90227857849	地方财政紧张的时候是优先发公务员工资奖金还是优先还地方债？	教育, 高校, 出行, 旅行
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大一被调剂到计算机但对电脑根本不了解就只会上上网聊聊天连入门都算不上现在应该怎样入门_0304.md	D:/Docs/Obsidian/PARA/03-Resource/技术/编程/Java/大一被调剂到计算机但对电脑根本不了解就只会上上网聊聊天连入门都算不上现在应该怎样入门_0304.md	https://www.zhihu.com/question/479300955/answer/2106537035	大一被调剂到计算机，但对电脑根本不了解，就只会上上网聊聊天，连入门都算不上，现在应该怎样入门？	编程, Java, 自学, 教育, 高校, 资产
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大卡车拉着放了几天的水果水果超市水果放好几天蜜雪冰城被爆出使用隔夜水果为何有人觉得无所谓_0288.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/大卡车拉着放了几天的水果水果超市水果放好几天蜜雪冰城被爆出使用隔夜水果为何有人觉得无所谓_0288.md	https://www.zhihu.com/question/15058944972/answer/129210402865	大卡车拉着放了几天的水果，水果超市水果放好几天，蜜雪冰城被爆出使用隔夜水果，为何有人觉得无所谓？	AI, 机器学习
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大同订婚案与南京彭宇案哪个影响更大_0098.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/大同订婚案与南京彭宇案哪个影响更大_0098.md	https://www.zhihu.com/question/620526625/answer/1896222018220827446	大同订婚案与南京彭宇案，哪个影响更大？	工程, 基础设施, 出行, 旅行, 关系, 家庭
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大学数学问题征解_0065.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工具/LaTeX/大学数学问题征解_0065.md	https://zhuanlan.zhihu.com/p/1926364149774022194	大学数学问题征解	LaTeX, 教育, 高校
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大家用的内网穿透工具收费高不高_0398.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/大家用的内网穿透工具收费高不高_0398.md	https://www.zhihu.com/question/506738984/answer/2885626817	大家用的内网穿透工具收费高不高？	工程, 基础设施, 网络, 软件工程, 消费, 价格
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大家通过相亲都明白了什么道理得了什么感悟_0175.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/大家通过相亲都明白了什么道理得了什么感悟_0175.md	https://www.zhihu.com/question/23605963/answer/1956511016667050710	大家通过相亲都明白了什么道理，得了什么感悟？	AI, LLM, 模型训练, 自学, 教育, 高校
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/大家都见过哪些让你虎躯一震的代码_0205.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/大家都见过哪些让你虎躯一震的代码_0205.md	https://www.zhihu.com/question/287421003/answer/1944452686087975459	大家都见过哪些让你虎躯一震的代码？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/天文学真的对个人来说毫无用处吗_0253.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/天文学真的对个人来说毫无用处吗_0253.md	https://www.zhihu.com/question/603566190/answer/3313965267	天文学真的对个人来说，毫无用处吗？	AI, 模型训练, 工程, 性能, 文学, 小说
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女孩子真的要嫁给有钱人吗_0071.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/女孩子真的要嫁给有钱人吗_0071.md	https://www.zhihu.com/question/292422462/answer/1898441750844014653	女孩子真的要嫁给有钱人吗？	教育, 高校, 出行, 旅行, 关系, 家庭
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女性如果讨厌白幼瘦审美不去迎合这种审美不就好了吗为什么还有这么多女性不满_0147.md	D:/Docs/Obsidian/PARA/03-Resource/社会/议题/社会现象/女性如果讨厌白幼瘦审美不去迎合这种审美不就好了吗为什么还有这么多女性不满_0147.md	https://www.zhihu.com/question/1888290848107644333/answer/1890603144846749762	女性如果讨厌白幼瘦审美，不去迎合这种审美不就好了吗？为什么还有这么多女性不满?	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女性对全女模式怎么看_0240.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/女性对全女模式怎么看_0240.md	https://www.zhihu.com/question/1891939003625887533/answer/1939395643773817584	女性对全女模式怎么看？	自学, 社会现象, 阅读, 书单, 知识管理, 笔记
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女性就业难是因为有产假吗_0066.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/女性就业难是因为有产假吗_0066.md	https://www.zhihu.com/question/548686556/answer/3624319273	女性就业难是因为有产假吗？	教育, 高校, 投资, 资产, 黄金, 历史
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女性每次只产出卵子一个为什么男性每次却要射出亿万个精子却只有一个精子受精从而浪费那么多细胞呢_0216.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/女性每次只产出卵子一个为什么男性每次却要射出亿万个精子却只有一个精子受精从而浪费那么多细胞呢_0216.md	https://www.zhihu.com/question/1948337065721835941/answer/1952016217708683622	女性每次只产出卵子一个，为什么男性每次却要射出亿万个精子，却只有一个精子受精，从而浪费那么多细胞呢？	AI, 模型训练, 工程, 性能, 投资, 健康
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女朋友说我强迫她想请各位知友帮忙分析一下该怎么办_0213.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/女朋友说我强迫她想请各位知友帮忙分析一下该怎么办_0213.md	https://www.zhihu.com/question/1949399825633247436/answer/1952865643754922685	女朋友说我强迫她，想请各位知友帮忙分析一下该怎么办？	AI, 出行, 旅行, 就业, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女生到底应不应该穿性感的衣服_0124.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/女生到底应不应该穿性感的衣服_0124.md	https://www.zhihu.com/question/608308600/answer/1961745054172426872	女生到底应不应该穿性感的衣服？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/女生穿白丝和黑丝哪个更好看_0024.md	D:/Docs/Obsidian/PARA/03-Resource/金融/资产/黄金/女生穿白丝和黑丝哪个更好看_0024.md	https://www.zhihu.com/question/1945274486619346867/answer/1982206627747746328	女生穿白丝和黑丝哪个更好看?	资产, 黄金, 文学, 小说, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/好利来_27_元月饼被指太贵门店回应用料更好这个价格合理吗你会买吗_0179.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/好利来_27_元月饼被指太贵门店回应用料更好这个价格合理吗你会买吗_0179.md	https://www.zhihu.com/question/1954971858697942182/answer/1955725543178756543	好利来 27 元月饼被指太贵，门店回应用料更好，这个价格合理吗？你会买吗？	AI, 出行, 旅行, 27
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何信达雅地翻译history_is_also_herstory_0214.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/如何信达雅地翻译history_is_also_herstory_0214.md	https://www.zhihu.com/question/662757998/answer/3630691401	如何信达雅地翻译「history is also herstory」？	自学, 阅读, 书单, 历史, 健康, 运动
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何克服解决_Git_冲突的恐惧症_0343.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/如何克服解决_Git_冲突的恐惧症_0343.md	https://www.zhihu.com/question/27507789/answer/37029749	如何克服解决 Git 冲突的恐惧症？	AI, Git
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何去除AI写作里的AI味儿_0072.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/如何去除AI写作里的AI味儿_0072.md	https://www.zhihu.com/question/966797856/answer/1913678451300370176	如何去除AI写作里的AI味儿？	AI, LLM, 提示工程
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何反驳支持卖淫合法的人_0152.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/如何反驳支持卖淫合法的人_0152.md	https://www.zhihu.com/question/628162558/answer/1955574395578871934	如何反驳支持卖淫合法的人？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何反驳现在网络上对儒家文化大面积甚至全盘否定儒家这么不堪_0002.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/如何反驳现在网络上对儒家文化大面积甚至全盘否定儒家这么不堪_0002.md	https://www.zhihu.com/question/496466538/answer/2000368015515095204	如何反驳「现在网络上对儒家文化大面积甚至全盘否定，儒家这么不堪」？	工程, 基础设施, 哲学, 思想, 历史, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何快速低成本训练私有领域的_AIGC_模型_0350.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/如何快速低成本训练私有领域的_AIGC_模型_0350.md	https://www.zhihu.com/question/591858021/answer/2957689587	如何快速低成本训练私有领域的 AIGC 模型？	AI, LLM, AI绘画, 模型训练, 工程, 性能
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何快速低成本训练私有领域的_AIGC_模型_0351.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/如何快速低成本训练私有领域的_AIGC_模型_0351.md	https://www.zhihu.com/question/591858021/answer/2957160875	如何快速低成本训练私有领域的 AIGC 模型？	AI, LLM, 提示工程, 模型训练, 工程, 基础设施
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何成为那种一点就透悟性很高的人_0323.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/如何成为那种一点就透悟性很高的人_0323.md	https://www.zhihu.com/question/300313253/answer/1927717990	如何成为那种一点就透，悟性很高的人？	AI, 自学, 阅读, 书单, 文学, 小说
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何投资美股并且拥有一张海外银行卡_0076.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/如何投资美股并且拥有一张海外银行卡_0076.md	https://www.zhihu.com/question/668233379/answer/1933909514735842984	如何投资美股并且拥有一张海外银行卡？	AI, 工程, 基础设施, 性能, 教育, 高校
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何用一句话证明你不是数学系的_0211.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工具/LaTeX/如何用一句话证明你不是数学系的_0211.md	https://www.zhihu.com/question/3416063381/answer/71800939185	如何用一句话证明你不是数学系的？	LaTeX
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何直接从_Google_Play_下载_APK_文件_0270.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/如何直接从_Google_Play_下载_APK_文件_0270.md	https://www.zhihu.com/question/20232626/answer/4104495379	如何直接从 Google Play 下载 APK 文件？	AI, Google, Play, APK
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待_QQ_扫描读取所有浏览器的历史记录_0280.md	D:/Docs/Obsidian/PARA/03-Resource/文化/历史/历史/如何看待_QQ_扫描读取所有浏览器的历史记录_0280.md	https://www.zhihu.com/question/439768601/answer/1682759708	如何看待 QQ 扫描读取所有浏览器的历史记录？	历史, 哲学, 思想, 文化现象, QQ
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待Steam商店页面明确出现警告数字版游戏只是租赁不是购买_0277.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/如何看待Steam商店页面明确出现警告数字版游戏只是租赁不是购买_0277.md	https://www.zhihu.com/question/828901579/answer/6611602902	如何看待Steam商店页面明确出现警告：数字版游戏只是租赁，不是购买？	教育, 高校, 投资, 历史, 就业, 市场
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待一美女博主诱导策反我境内100余名人员_0130.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/如何看待一美女博主诱导策反我境内100余名人员_0130.md	https://www.zhihu.com/question/1960681400370991689/answer/1961379573007652440	如何看待一“美女博主”诱导、策反我境内100余名人员？	社会现象, 100
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待中国女性的性压抑_0184.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/诗歌/如何看待中国女性的性压抑_0184.md	https://www.zhihu.com/question/659179400/answer/1956454647251317108	如何看待中国女性的性压抑？	文学, 诗歌, 情绪, 压力, 社会现象, 历史
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待健身锻炼到最后一身伤病_0121.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/如何看待健身锻炼到最后一身伤病_0121.md	https://www.zhihu.com/question/10385500084/answer/1960358628205782739	如何看待健身锻炼到最后一身伤病?	AI, 机器学习, 模型训练, 工程, 基础设施, 性能
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待内卷恰恰是阶级尚未固化的明证的观点_0059.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/如何看待内卷恰恰是阶级尚未固化的明证的观点_0059.md	https://www.zhihu.com/question/1961350493709238427/answer/1966112048975942186	如何看待「内卷恰恰是阶级尚未固化的明证」的观点？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待小红书上的新厨房辩论_0212.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/如何看待小红书上的新厨房辩论_0212.md	https://www.zhihu.com/question/9722259270/answer/94120187268	如何看待小红书上的新•厨房辩论？	教育, 高校, 出行, 旅行, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待山上彻也的母亲称仍信仰统一教_0031.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/如何看待山上彻也的母亲称仍信仰统一教_0031.md	https://www.zhihu.com/question/1972396641781790427/answer/1976593949301948865	如何看待山上彻也的母亲称仍信仰统一教？	AI, 自学, 教育, 高校, 投资, 关系
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待微软研究院发表的_GPT-4_测评文章认为_GPT-4_可以被视作AGI的早期版本_0358.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/如何看待微软研究院发表的_GPT-4_测评文章认为_GPT-4_可以被视作AGI的早期版本_0358.md	https://www.zhihu.com/question/591421978/answer/2954395677	如何看待微软研究院发表的 GPT-4 测评文章，认为 GPT-4 可以被视作AGI的早期版本？	AI, LLM, 提示工程, AI绘画, 机器学习, 模型训练
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待杨振宁这个人_0102.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/如何看待杨振宁这个人_0102.md	https://www.zhihu.com/question/31287934/answer/1963928905636357518	如何看待杨振宁这个人？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待榜一大哥正式起诉旺仔小乔要求全额返还_80_万打赏_0103.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/如何看待榜一大哥正式起诉旺仔小乔要求全额返还_80_万打赏_0103.md	https://www.zhihu.com/question/1962162415606129498/answer/1963597044888373077	如何看待「榜一大哥」正式起诉旺仔小乔，要求全额返还 80 万打赏？	AI, 自学, 投资, 关系, 家庭, 就业
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待男拳_0154.md	D:/Docs/Obsidian/PARA/03-Resource/金融/投资/策略/如何看待男拳_0154.md	https://www.zhihu.com/question/1958302483945337466/answer/1959945729964509065	如何看待男拳?	投资, 关系, 家庭, 社会现象, 市场, 股票
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/如何看待留学生热帖因为不想回国被妈妈拉黑了如果是你你会怎么处理_0101.md	D:/Docs/Obsidian/PARA/03-Resource/职场/就业/职场/如何看待留学生热帖因为不想回国被妈妈拉黑了如果是你你会怎么处理_0101.md	https://www.zhihu.com/question/645107350/answer/56696467804	如何看待留学生热帖「因为不想回国，被妈妈拉黑了」？如果是你，你会怎么处理？	就业, 情绪, 压力, 社会现象, 发展, 职业规划
